latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,FRP MW,daynight,type
30.7298,74.3361,321.8,1.5,1.2,08-11-2020,759,Aqua,MODIS,74,6.03,303.3,20.8,2.08,D,0
30.798,75.1282,322.3,1.3,1.1,08-11-2020,759,Aqua,MODIS,74,6.03,304.6,17.9,1.79,D,0
30.164,74.8681,323.8,1.4,1.2,08-11-2020,759,Aqua,MODIS,74,6.03,303,22,2.2,D,0
30.251,75.5425,323.8,1.3,1.1,08-11-2020,759,Aqua,MODIS,74,6.03,301.4,18.7,1.87,D,0
30.1027,74.7987,323.8,1.4,1.2,08-11-2020,759,Aqua,MODIS,74,6.03,301.9,23.8,2.38,D,0
30.0247,74.8474,324,1.4,1.2,08-11-2020,759,Aqua,MODIS,74,6.03,301.8,25.3,2.53,D,0
30.0604,75.0453,323.7,1.4,1.2,08-11-2020,759,Aqua,MODIS,74,6.03,303.7,23.5,2.35,D,0
29.6763,75.9694,322.1,1.2,1.1,08-11-2020,759,Aqua,MODIS,74,6.03,303.3,15,1.5,D,0
29.3727,76.6245,321.4,1.2,1.1,08-11-2020,759,Aqua,MODIS,74,6.03,304.7,15,1.5,D,0
30.3736,74.6028,322.6,1.4,1.2,08-11-2020,759,Aqua,MODIS,74,6.03,303.4,20.6,2.06,D,0
30.4342,75.3504,322.9,1.3,1.1,08-11-2020,759,Aqua,MODIS,74,6.03,303.3,17.2,1.72,D,0
30.0467,75.6075,326.3,1.3,1.1,08-11-2020,759,Aqua,MODIS,74,6.03,303.9,20,2,D,0
30.0619,75.8179,323.2,1.2,1.1,08-11-2020,759,Aqua,MODIS,74,6.03,306.9,15.3,1.53,D,0
29.9636,75.6062,323.2,1.3,1.1,08-11-2020,759,Aqua,MODIS,74,6.03,303.4,18.1,1.81,D,0
29.9526,75.6629,323.4,1.3,1.1,08-11-2020,759,Aqua,MODIS,74,6.03,302.7,17.3,1.73,D,0
29.9729,75.9628,322.8,1.2,1.1,08-11-2020,759,Aqua,MODIS,74,6.03,304.8,14.8,1.48,D,0
30.421,74.1112,322.3,1.5,1.2,08-11-2020,759,Aqua,MODIS,74,6.03,301.2,24.7,2.47,D,0
30.2129,74.3737,323.1,1.5,1.2,08-11-2020,759,Aqua,MODIS,74,6.03,303.1,23.4,2.34,D,0
30.3364,75.1972,323.6,1.3,1.1,08-11-2020,759,Aqua,MODIS,74,6.03,302.7,19,1.9,D,0
30.2692,75.0559,325.9,1.4,1.2,08-11-2020,759,Aqua,MODIS,74,6.03,302.1,23.9,2.39,D,0
33.9442,75.2698,314.2,1.2,1.1,08-11-2020,800,Aqua,MODIS,74,6.03,291.6,15.7,1.57,D,0
15.1775,76.6536,308.2,1.1,1,08-11-2020,1720,Terra,MODIS,74,6.03,295.3,7.5,0.75,N,2
29.9476,70.0186,319.7,3.3,1.7,09-11-2020,529,Terra,MODIS,74,6.03,297.1,70.8,7.08,D,0
18.7012,77.9147,322.7,1,1,09-11-2020,532,Terra,MODIS,74,6.03,307.3,10.5,1.05,D,0
31.2636,73.6676,319.9,1.7,1.3,09-11-2020,842,Aqua,MODIS,74,6.03,300.1,24.4,2.44,D,0
30.0709,75.7035,324.1,2.2,1.4,09-11-2020,842,Aqua,MODIS,74,6.03,299.8,42.4,4.24,D,0
30.5277,75.1755,325.5,2,1.4,09-11-2020,842,Aqua,MODIS,74,6.03,299.6,43.7,4.37,D,0
30.8282,74.4762,321.4,1.8,1.3,09-11-2020,842,Aqua,MODIS,74,6.03,303.8,24.5,2.45,D,0
30.9439,74.9254,319.4,2,1.4,09-11-2020,842,Aqua,MODIS,74,6.03,301.8,24.4,2.44,D,0
30.8289,75.3618,319.9,2.1,1.4,09-11-2020,842,Aqua,MODIS,74,6.03,298,32.3,3.23,D,0
30.7373,74.9216,320.7,2,1.4,09-11-2020,842,Aqua,MODIS,74,6.03,302,25.8,2.58,D,0
30.744,75.1315,319.3,2,1.4,09-11-2020,842,Aqua,MODIS,74,6.03,300.6,27.1,2.71,D,0
30.5712,74.3737,321,1.8,1.3,09-11-2020,842,Aqua,MODIS,74,6.03,300.4,27.7,2.77,D,0
30.6315,75.302,320.2,2.1,1.4,09-11-2020,842,Aqua,MODIS,74,6.03,300.9,28.6,2.86,D,0
28.1395,96.6325,313.4,1.2,1.1,10-11-2020,434,Terra,MODIS,74,6.03,287.3,17.3,1.73,D,0
30.7781,74.9802,320.4,1.7,1.3,10-11-2020,612,Terra,MODIS,74,6.03,303.1,21.6,2.16,D,0
25.9331,78.1195,327,1.6,1.3,10-11-2020,746,Aqua,MODIS,74,6.03,301,35.7,3.57,D,0
30.3674,75.7038,321.2,1.9,1.4,10-11-2020,747,Aqua,MODIS,74,6.03,303.8,25.3,2.53,D,0
30.2248,76.2463,321,1.8,1.3,10-11-2020,747,Aqua,MODIS,74,6.03,305.1,22,2.2,D,0
30.1938,76.2733,320.9,1.8,1.3,10-11-2020,747,Aqua,MODIS,74,6.03,306.9,18.9,1.89,D,0
29.7356,75.191,322.8,2.1,1.4,10-11-2020,747,Aqua,MODIS,74,6.03,300.8,43.6,4.36,D,0
30.3705,76.1007,320.6,1.8,1.3,10-11-2020,747,Aqua,MODIS,74,6.03,305.8,22,2.2,D,0
30.1687,75.156,321.7,2.1,1.4,10-11-2020,747,Aqua,MODIS,74,6.03,302.8,32.5,3.25,D,0
30.8118,74.984,319.2,2.1,1.4,10-11-2020,747,Aqua,MODIS,74,6.03,303.8,25.3,2.53,D,0
30.6897,75.4478,319.6,2,1.4,10-11-2020,747,Aqua,MODIS,74,6.03,303.4,23.1,2.31,D,0
30.3945,75.4121,319.8,2,1.4,10-11-2020,747,Aqua,MODIS,74,6.03,304.1,25.9,2.59,D,0
30.309,75.0677,320.5,2.1,1.4,10-11-2020,747,Aqua,MODIS,74,6.03,302.7,31.1,3.11,D,0
24.8611,82.625,321.7,1,1,11-11-2020,518,Terra,MODIS,74,6.03,302.6,11.9,1.19,D,0
36.1892,63.6178,318.7,1.2,1.1,11-11-2020,654,Terra,MODIS,74,6.03,297.3,16.8,1.68,D,0
25.4551,76.6235,322.3,1.4,1.2,11-11-2020,828,Aqua,MODIS,74,6.03,300.7,18.1,1.81,D,0
25.8747,78.6398,322.4,1.9,1.3,11-11-2020,828,Aqua,MODIS,74,6.03,300.9,30.5,3.05,D,0
30.8781,75.5983,320.1,1.4,1.2,11-11-2020,830,Aqua,MODIS,74,6.03,301.3,18.6,1.86,D,0
30.5395,74.1708,321.7,1.2,1.1,11-11-2020,830,Aqua,MODIS,74,6.03,300.8,14.4,1.44,D,0
30.4408,75.6803,321.5,1.4,1.2,11-11-2020,830,Aqua,MODIS,74,6.03,301.1,19.4,1.94,D,0
30.442,76.193,320.9,1.5,1.2,11-11-2020,830,Aqua,MODIS,74,6.03,302.3,21.6,2.16,D,0
30.3143,75.5462,322.5,1.4,1.2,11-11-2020,830,Aqua,MODIS,74,6.03,299.3,19,1.9,D,0
30.2492,75.3245,321.9,1.3,1.1,11-11-2020,830,Aqua,MODIS,74,6.03,300.8,17.8,1.78,D,0
30.294,75.7145,321.2,1.4,1.2,11-11-2020,830,Aqua,MODIS,74,6.03,300.8,19.5,1.95,D,0
30.3014,75.8752,321.1,1.4,1.2,11-11-2020,830,Aqua,MODIS,74,6.03,301.8,19.7,1.97,D,0
30.1784,75.1578,321.6,1.3,1.1,11-11-2020,830,Aqua,MODIS,74,6.03,301.2,16.5,1.65,D,0
30.2832,76.1043,320.8,1.5,1.2,11-11-2020,830,Aqua,MODIS,74,6.03,304.2,17.5,1.75,D,0
30.4874,74.5859,322.3,1.2,1.1,11-11-2020,830,Aqua,MODIS,74,6.03,298.7,19.5,1.95,D,0
30.4683,74.6788,322.3,1.2,1.1,11-11-2020,830,Aqua,MODIS,74,6.03,301.2,17,1.7,D,0
30.5426,75.6731,321.2,1.4,1.2,11-11-2020,830,Aqua,MODIS,74,6.03,303.6,17.9,1.79,D,0
30.4352,75.3532,321.9,1.3,1.1,11-11-2020,830,Aqua,MODIS,74,6.03,301.7,16.8,1.68,D,0
30.1052,75.3106,322,1.3,1.1,11-11-2020,830,Aqua,MODIS,74,6.03,300.5,18.3,1.83,D,0
29.9682,74.5048,324.4,1.2,1.1,11-11-2020,830,Aqua,MODIS,74,6.03,301.9,18.4,1.84,D,0
29.9793,76.0147,322.3,1.4,1.2,11-11-2020,830,Aqua,MODIS,74,6.03,302.5,20.3,2.03,D,0
29.7824,75.4119,322.6,1.3,1.1,11-11-2020,830,Aqua,MODIS,74,6.03,300.2,19,1.9,D,0
29.7562,75.9921,321.8,1.4,1.2,11-11-2020,830,Aqua,MODIS,74,6.03,303.4,16.5,1.65,D,0
29.5376,74.2225,323.2,1.1,1.1,11-11-2020,830,Aqua,MODIS,74,6.03,301.9,17.1,1.71,D,0
29.7303,75.9516,322.1,1.4,1.2,11-11-2020,830,Aqua,MODIS,74,6.03,302.9,17.2,1.72,D,0
32.0809,73.3762,319,1.1,1.1,11-11-2020,830,Aqua,MODIS,74,6.03,299.9,12.6,1.26,D,0
32.0918,73.5431,319.2,1.1,1.1,11-11-2020,830,Aqua,MODIS,74,6.03,300.1,12.5,1.25,D,0
31.6884,74.1646,319.7,1.2,1.1,11-11-2020,830,Aqua,MODIS,74,6.03,301.3,14.9,1.49,D,0
31.3509,74.8403,319,1.3,1.1,11-11-2020,830,Aqua,MODIS,74,6.03,302.4,13.2,1.32,D,0
31.205,74.5511,319.6,1.2,1.1,11-11-2020,830,Aqua,MODIS,74,6.03,305.3,11.3,1.13,D,0
30.8309,71.8379,320.3,1,1,11-11-2020,830,Aqua,MODIS,74,6.03,298.8,12.8,1.28,D,0
31.0161,75.2913,323.3,1.3,1.1,11-11-2020,830,Aqua,MODIS,74,6.03,299.5,23.4,2.34,D,0
29.9556,75.6522,316.5,3.2,1.7,12-11-2020,735,Aqua,MODIS,74,6.03,300.7,40,4,D,0
29.9535,75.6458,316.2,3.2,1.7,12-11-2020,735,Aqua,MODIS,74,6.03,300.6,40.3,4.03,D,0
30.2639,75.5014,314.6,3.2,1.7,12-11-2020,735,Aqua,MODIS,74,6.03,299.1,36.9,3.69,D,0
28.5872,83.464,320.6,1.1,1.1,13-11-2020,505,Terra,MODIS,74,6.03,295.8,17.3,1.73,D,0
16.4437,99.8695,320.2,1.2,1.1,13-11-2020,635,Aqua,MODIS,74,6.03,298.1,14,1.4,D,0
25.9021,78.1549,323.9,1.1,1.1,13-11-2020,816,Aqua,MODIS,74,6.03,299.4,17.3,1.73,D,0
29.815,75.911,320.6,1,1,13-11-2020,817,Aqua,MODIS,74,6.03,303,11.6,1.16,D,0
29.467,74.0904,319.9,1,1,13-11-2020,817,Aqua,MODIS,74,6.03,297.3,13.6,1.36,D,0
29.664,75.5363,321,1,1,13-11-2020,817,Aqua,MODIS,74,6.03,298.3,13.4,1.34,D,0
30.2433,75.673,321.2,1,1,13-11-2020,817,Aqua,MODIS,74,6.03,299.8,12.8,1.28,D,0
30.0728,74.7117,321.4,1,1,13-11-2020,817,Aqua,MODIS,74,6.03,299.3,13.3,1.33,D,0
29.3861,76.6273,320.6,1.1,1,13-11-2020,817,Aqua,MODIS,74,6.03,303.9,11.8,1.18,D,0
28.8875,76.3906,322.6,1,1,13-11-2020,817,Aqua,MODIS,74,6.03,299.6,15.9,1.59,D,0
30.2898,75.4706,321.3,1,1,13-11-2020,817,Aqua,MODIS,74,6.03,299.7,12.4,1.24,D,0
30.1297,75.3145,321.2,1,1,13-11-2020,817,Aqua,MODIS,74,6.03,298.7,12.6,1.26,D,0
30.0499,75.1332,320.7,1,1,13-11-2020,817,Aqua,MODIS,74,6.03,299.4,12.6,1.26,D,2
30.0622,75.3538,321.3,1,1,13-11-2020,817,Aqua,MODIS,74,6.03,300.3,13.4,1.34,D,0
29.9848,75.0608,320.9,1,1,13-11-2020,817,Aqua,MODIS,74,6.03,298.8,13.3,1.33,D,0
30.0173,75.362,321.3,1,1,13-11-2020,817,Aqua,MODIS,74,6.03,299.8,13.8,1.38,D,0
30.0195,75.9273,321,1,1,13-11-2020,817,Aqua,MODIS,74,6.03,301.7,12.7,1.27,D,0
30.0085,76.1099,320.6,1,1,13-11-2020,817,Aqua,MODIS,74,6.03,302.4,12.3,1.23,D,0
30.5448,74.4678,321.8,1,1,13-11-2020,818,Aqua,MODIS,74,6.03,303.1,12.7,1.27,D,0
30.4282,75.0109,322.2,1,1,13-11-2020,818,Aqua,MODIS,74,6.03,300,14.1,1.41,D,0
30.4119,75.2219,321.9,1,1,13-11-2020,818,Aqua,MODIS,74,6.03,299.8,12.9,1.29,D,0
30.8306,72.5693,318.4,1.1,1,13-11-2020,818,Aqua,MODIS,74,6.03,296.8,13.4,1.34,D,0
31.0148,75.1957,321.1,1,1,13-11-2020,818,Aqua,MODIS,74,6.03,300.6,13.2,1.32,D,0
30.7678,74.7413,321.2,1,1,13-11-2020,818,Aqua,MODIS,74,6.03,303.2,10.9,1.09,D,0
30.4863,74.3155,323.6,1,1,13-11-2020,818,Aqua,MODIS,74,6.03,301.2,13.7,1.37,D,0
32.1652,73.501,319.4,1,1,13-11-2020,818,Aqua,MODIS,74,6.03,299.5,11.5,1.15,D,0
30.4159,75.3173,322,1,1,13-11-2020,818,Aqua,MODIS,74,6.03,301.5,13.6,1.36,D,0
30.3675,75.1662,321.8,1,1,13-11-2020,818,Aqua,MODIS,74,6.03,299.7,12.7,1.27,D,0
30.5002,76.3614,320.5,1.1,1,13-11-2020,818,Aqua,MODIS,74,6.03,303.6,11.3,1.13,D,0
30.3174,75.0759,321.6,1,1,13-11-2020,818,Aqua,MODIS,74,6.03,298.7,12.8,1.28,D,0
30.5579,74.1153,321,1,1,13-11-2020,818,Aqua,MODIS,74,6.03,301.5,10.4,1.04,D,0
30.6593,75.019,322.4,1,1,13-11-2020,818,Aqua,MODIS,74,6.03,301.1,12.8,1.28,D,0
27.3204,92.3784,314,1.2,1.1,14-11-2020,721,Aqua,MODIS,74,6.03,298.7,14.7,1.47,D,0
27.5966,95.3831,308.3,1,1,14-11-2020,1928,Aqua,MODIS,74,6.03,290.9,9.6,0.96,N,0
20.96,85.1875,321.1,1.1,1,15-11-2020,455,Terra,MODIS,74,6.03,301.8,12.2,1.22,D,2
16.8114,78.5101,323.6,1.1,1.1,15-11-2020,802,Aqua,MODIS,74,6.03,300.2,15.2,1.52,D,0
23.2416,79.786,328,1,1,15-11-2020,803,Aqua,MODIS,74,6.03,307,16.3,1.63,D,0
23.468,80.0251,330.5,1,1,15-11-2020,803,Aqua,MODIS,74,6.03,302.5,19.4,1.94,D,0
30.3818,76.1919,315,1,1,15-11-2020,805,Aqua,MODIS,74,6.03,284.6,13.6,1.36,D,0
30.8239,78.7538,317.9,1,1,15-11-2020,805,Aqua,MODIS,74,6.03,279.2,18.9,1.89,D,0
16.2831,75.2612,308.4,1.1,1,15-11-2020,1726,Terra,MODIS,74,6.03,290,10,1,N,0
20.8539,74.7523,308.3,1.1,1.1,15-11-2020,1728,Terra,MODIS,74,6.03,288.5,11.2,1.12,N,0
19.7252,99.8798,318.6,1,1,16-11-2020,359,Terra,MODIS,74,6.03,297.2,10.2,1.02,D,0
23.0173,79.3739,323.8,1.2,1.1,16-11-2020,537,Terra,MODIS,74,6.03,303.6,16.6,1.66,D,0
26.7105,90.7841,318.4,1.1,1,16-11-2020,709,Aqua,MODIS,74,6.03,301.5,13.3,1.33,D,0
27.7256,102.202,313.8,3.5,1.8,16-11-2020,709,Aqua,MODIS,74,6.03,295.1,59.7,5.97,D,2
30.8064,71.9084,315.1,1.6,1.2,16-11-2020,848,Aqua,MODIS,74,6.03,294.5,21.2,2.12,D,0
20.965,85.1793,320.6,1.6,1.2,17-11-2020,442,Terra,MODIS,74,6.03,301.5,20.3,2.03,D,2
29.1966,79.0372,316.7,1.1,1,17-11-2020,753,Aqua,MODIS,74,6.03,300.7,9.8,0.98,D,0
23.3194,79.9373,323.2,1,1,18-11-2020,525,Terra,MODIS,74,6.03,303.5,10.3,1.03,D,0
17.4051,100.1276,321.4,1.1,1.1,18-11-2020,654,Aqua,MODIS,74,6.03,303.7,9.7,0.97,D,0
30.2008,74.341,319.8,1.4,1.2,18-11-2020,836,Aqua,MODIS,74,6.03,298.9,18.4,1.84,D,0
30.0011,73.2303,320.3,1.2,1.1,18-11-2020,836,Aqua,MODIS,74,6.03,298.6,16.5,1.65,D,2
31.4296,72.4339,319.4,1.2,1.1,18-11-2020,836,Aqua,MODIS,74,6.03,297.4,17,1.7,D,0
30.6753,74.2641,318.3,1.4,1.2,18-11-2020,836,Aqua,MODIS,74,6.03,302.1,15.8,1.58,D,0
28.1611,69.4428,321.1,1,1,18-11-2020,836,Aqua,MODIS,74,6.03,299.1,14.6,1.46,D,0
30.4758,74.5732,315.2,2.9,1.6,19-11-2020,741,Aqua,MODIS,74,6.03,297.5,40.2,4.02,D,0
30.8104,74.6033,314.3,2.8,1.6,19-11-2020,741,Aqua,MODIS,74,6.03,298.4,35.8,3.58,D,0
30.8661,74.7,314.3,2.8,1.6,19-11-2020,741,Aqua,MODIS,74,6.03,297.5,34.8,3.48,D,0
14.8087,75.6563,308.4,1.5,1.2,19-11-2020,1702,Terra,MODIS,74,6.03,292,14.6,1.46,N,0
29.6054,74.4525,321,1,1,20-11-2020,823,Aqua,MODIS,74,6.03,299.3,12.9,1.29,D,0
29.8199,76.1322,318.4,1.2,1.1,20-11-2020,823,Aqua,MODIS,74,6.03,297.6,14.9,1.49,D,0
29.8147,76.1705,319.1,1.2,1.1,20-11-2020,823,Aqua,MODIS,74,6.03,297.8,16,1.6,D,0
29.6126,75.5921,319.4,1.1,1.1,20-11-2020,823,Aqua,MODIS,74,6.03,300.3,13.8,1.38,D,0
30.3459,74.1567,319.4,1,1,20-11-2020,824,Aqua,MODIS,74,6.03,293.8,14.7,1.47,D,0
31.5052,72.2467,319.1,1,1,20-11-2020,824,Aqua,MODIS,74,6.03,295.6,13,1.3,D,0
30.5489,74.4976,319.7,1.1,1,20-11-2020,824,Aqua,MODIS,74,6.03,298.2,13,1.3,D,0
30.5225,74.3696,326,1,1,20-11-2020,824,Aqua,MODIS,74,6.03,297.5,17.9,1.79,D,0
30.3706,75.0486,319.6,1.1,1,20-11-2020,824,Aqua,MODIS,74,6.03,299.3,12.6,1.26,D,0
30.3048,77.256,319.1,1,1,07-11-2020,541,Terra,MODIS,73,6.03,300.2,11.6,1.16,D,0
30.9033,75.5864,320.1,1,1,07-11-2020,541,Terra,MODIS,73,6.03,301.3,12.1,1.21,D,0
30.2007,76.2672,320.8,1,1,07-11-2020,541,Terra,MODIS,73,6.03,304.7,10.5,1.05,D,0
31.0229,74.9757,320.5,1.1,1,07-11-2020,541,Terra,MODIS,73,6.03,302.2,13.2,1.32,D,0
23.0756,79.2914,320.7,1.4,1.2,07-11-2020,543,Terra,MODIS,73,6.03,304.1,18.8,1.88,D,0
23.7747,86.3876,318.4,1.7,1.3,07-11-2020,714,Aqua,MODIS,73,6.03,305.9,19,1.9,D,2
22.1264,70.3122,328.2,1.2,1.1,07-11-2020,852,Aqua,MODIS,73,6.03,310.6,18.3,1.83,D,0
24.2471,67.7705,326.5,1,1,07-11-2020,853,Aqua,MODIS,73,6.03,309,14.7,1.47,D,0
30.0101,76.0079,321,3.8,1.8,07-11-2020,854,Aqua,MODIS,73,6.03,299.6,72.2,7.22,D,0
30.4122,74.9589,327.7,3.2,1.7,07-11-2020,854,Aqua,MODIS,73,6.03,299.5,90.4,9.04,D,0
30.4301,75.705,320.7,3.6,1.8,07-11-2020,854,Aqua,MODIS,73,6.03,298.7,68.5,6.85,D,0
30.4205,75.7137,320.4,3.6,1.8,07-11-2020,854,Aqua,MODIS,73,6.03,298.7,68,6.8,D,0
30.1864,75.3794,320.9,3.4,1.7,07-11-2020,854,Aqua,MODIS,73,6.03,298.4,64.2,6.42,D,0
30.2033,76.2189,320.8,3.9,1.8,07-11-2020,854,Aqua,MODIS,73,6.03,300.3,84,8.4,D,0
31.963,73.441,321,2.6,1.6,07-11-2020,855,Aqua,MODIS,73,6.03,301.1,49.8,4.98,D,0
30.8413,74.691,320.1,3.1,1.7,07-11-2020,855,Aqua,MODIS,73,6.03,300.7,53.4,5.34,D,0
20.9582,85.1689,321.1,1.3,1.1,08-11-2020,756,Aqua,MODIS,73,6.03,307.8,16.4,1.64,D,2
22.0234,79.5813,320.4,1.1,1,08-11-2020,757,Aqua,MODIS,73,6.03,303.5,12.6,1.26,D,0
23.4629,80.3185,321.7,1,1,08-11-2020,757,Aqua,MODIS,73,6.03,307.3,9.9,0.99,D,0
23.3494,79.8652,321.7,1,1,08-11-2020,757,Aqua,MODIS,73,6.03,304.9,11.2,1.12,D,0
25.6204,76.5719,324.4,1.3,1.1,08-11-2020,758,Aqua,MODIS,73,6.03,307.4,17.2,1.72,D,0
26.8672,79.3983,322.4,1,1,08-11-2020,758,Aqua,MODIS,73,6.03,305.3,12.9,1.29,D,0
30.1085,74.3516,322.3,1.5,1.2,08-11-2020,759,Aqua,MODIS,73,6.03,301.7,25.3,2.53,D,0
31.104,74.8156,320.2,1.4,1.2,08-11-2020,759,Aqua,MODIS,73,6.03,305.1,15,1.5,D,0
31.2088,75.9087,319.2,1.2,1.1,08-11-2020,759,Aqua,MODIS,73,6.03,303.1,12.9,1.29,D,0
31.0634,75.172,323.7,1.3,1.1,08-11-2020,759,Aqua,MODIS,73,6.03,302.9,19.9,1.99,D,0
30.3768,71.9246,320.5,2.1,1.4,08-11-2020,759,Aqua,MODIS,73,6.03,301.2,35.4,3.54,D,0
31.0096,75.2192,326.1,1.3,1.1,08-11-2020,759,Aqua,MODIS,73,6.03,302.8,22.4,2.24,D,0
30.6892,74.4464,321.9,1.4,1.2,08-11-2020,759,Aqua,MODIS,73,6.03,306.8,17.2,1.72,D,0
30.3212,75.9499,321.7,1.2,1.1,08-11-2020,759,Aqua,MODIS,73,6.03,303.3,13.8,1.38,D,0
30.1681,75.2349,323.1,1.3,1.1,08-11-2020,759,Aqua,MODIS,73,6.03,303.3,19.8,1.98,D,0
30.2438,75.7376,322,1.3,1.1,08-11-2020,759,Aqua,MODIS,73,6.03,301.8,16,1.6,D,0
29.7421,75.6966,322.1,1.3,1.1,08-11-2020,759,Aqua,MODIS,73,6.03,304.7,16.7,1.67,D,0
29.6666,79.1864,315.2,1,1,08-11-2020,759,Aqua,MODIS,73,6.03,298.5,10.5,1.05,D,0
31.393,74.8131,319.7,1.3,1.1,08-11-2020,759,Aqua,MODIS,73,6.03,303.8,15.2,1.52,D,0
30.4347,75.0619,327,1.3,1.2,08-11-2020,759,Aqua,MODIS,73,6.03,303.8,24.1,2.41,D,0
30.2901,74.4753,322,1.5,1.2,08-11-2020,759,Aqua,MODIS,73,6.03,304.8,21.3,2.13,D,0
30.194,75.8741,322.4,1.2,1.1,08-11-2020,759,Aqua,MODIS,73,6.03,305.8,14.3,1.43,D,0
30.1732,75.931,321.7,1.2,1.1,08-11-2020,759,Aqua,MODIS,73,6.03,306.1,13.6,1.36,D,0
29.9858,75.3742,322.9,1.3,1.1,08-11-2020,759,Aqua,MODIS,73,6.03,302.3,20.5,2.05,D,0
29.992,75.7743,322.2,1.3,1.1,08-11-2020,759,Aqua,MODIS,73,6.03,303.2,15.4,1.54,D,0
29.924,75.7366,322.3,1.3,1.1,08-11-2020,759,Aqua,MODIS,73,6.03,305.7,14.8,1.48,D,0
29.8284,75.6565,322.3,1.3,1.1,08-11-2020,759,Aqua,MODIS,73,6.03,304.5,15.1,1.51,D,0
30.544,74.7968,322.1,1.4,1.2,08-11-2020,759,Aqua,MODIS,73,6.03,304.1,19.4,1.94,D,0
30.5156,74.8185,322.1,1.4,1.2,08-11-2020,759,Aqua,MODIS,73,6.03,303.7,18.2,1.82,D,0
30.4491,74.7208,321.9,1.4,1.2,08-11-2020,759,Aqua,MODIS,73,6.03,302.8,17.6,1.76,D,0
27.4914,84.8492,317.8,1.7,1.3,09-11-2020,530,Terra,MODIS,73,6.03,299.9,26.9,2.69,D,0
31.5564,72.345,318.9,1.4,1.2,09-11-2020,842,Aqua,MODIS,73,6.03,294.8,23.7,2.37,D,0
30.0896,75.3463,321.4,2.1,1.4,09-11-2020,842,Aqua,MODIS,73,6.03,299.5,31.4,3.14,D,0
30.9459,74.9461,318.7,2,1.4,09-11-2020,842,Aqua,MODIS,73,6.03,301.6,23.1,2.31,D,0
30.8908,75.4595,318.7,2.2,1.4,09-11-2020,842,Aqua,MODIS,73,6.03,299.2,28.7,2.87,D,0
30.6403,74.7151,319.6,1.9,1.3,09-11-2020,842,Aqua,MODIS,73,6.03,301.4,27.4,2.74,D,0
30.1091,75.1792,319.6,1.8,1.3,10-11-2020,612,Terra,MODIS,73,6.03,301.6,25.2,2.52,D,0
22.2667,79.7768,319.2,1.5,1.2,10-11-2020,745,Aqua,MODIS,73,6.03,306.6,14.4,1.44,D,0
30.3394,75.603,326,2,1.4,10-11-2020,747,Aqua,MODIS,73,6.03,302.2,38.1,3.81,D,0
30.1343,75.5271,323.9,2,1.4,10-11-2020,747,Aqua,MODIS,73,6.03,303.6,34.4,3.44,D,0
29.8156,75.7153,321.2,2,1.4,10-11-2020,747,Aqua,MODIS,73,6.03,305.6,27.2,2.72,D,0
30.0195,76.021,320.8,1.9,1.3,10-11-2020,747,Aqua,MODIS,73,6.03,304.3,23.5,2.35,D,0
30.6779,74.5305,319.1,2.3,1.5,10-11-2020,747,Aqua,MODIS,73,6.03,300.9,30.5,3.05,D,0
30.7702,74.9778,318.8,2.1,1.4,10-11-2020,747,Aqua,MODIS,73,6.03,303.3,23.6,2.36,D,0
30.8816,74.8667,318.8,2.1,1.4,10-11-2020,747,Aqua,MODIS,73,6.03,303.9,23.9,2.39,D,0
30.5976,74.4603,319.7,2.3,1.5,10-11-2020,747,Aqua,MODIS,73,6.03,299.8,36.1,3.61,D,0
20.9591,85.1885,317.6,1.5,1.2,11-11-2020,519,Terra,MODIS,73,6.03,297.1,15,1.5,D,2
22.5241,79.8289,320.1,1,1,11-11-2020,519,Terra,MODIS,73,6.03,306.3,8.5,0.85,D,0
23.5895,100.3528,314.2,1.1,1.1,11-11-2020,649,Aqua,MODIS,73,6.03,295.2,13.4,1.34,D,0
30.7269,74.8084,320.4,1.3,1.1,11-11-2020,830,Aqua,MODIS,73,6.03,301.7,15.2,1.52,D,0
30.5855,74.3863,325,1.2,1.1,11-11-2020,830,Aqua,MODIS,73,6.03,299.2,20.4,2.04,D,0
30.6818,75.199,320.5,1.3,1.1,11-11-2020,830,Aqua,MODIS,73,6.03,301.3,15.6,1.56,D,0
30.5293,74.0871,320.9,1.2,1.1,11-11-2020,830,Aqua,MODIS,73,6.03,300.6,13.2,1.32,D,0
30.5469,74.231,330.6,1.2,1.1,11-11-2020,830,Aqua,MODIS,73,6.03,301.7,25.3,2.53,D,0
30.6229,75.3967,321,1.3,1.1,11-11-2020,830,Aqua,MODIS,73,6.03,301.2,17.7,1.77,D,0
30.1776,73.7839,320.1,1.1,1.1,11-11-2020,830,Aqua,MODIS,73,6.03,303.1,12.3,1.23,D,0
30.425,76.0619,320,1.5,1.2,11-11-2020,830,Aqua,MODIS,73,6.03,302.6,17.7,1.77,D,0
30.3589,75.5682,321.1,1.4,1.2,11-11-2020,830,Aqua,MODIS,73,6.03,301.8,18.3,1.83,D,0
30.292,75.256,322.7,1.3,1.1,11-11-2020,830,Aqua,MODIS,73,6.03,302,17.3,1.73,D,0
30.2148,75.0316,321,1.3,1.1,11-11-2020,830,Aqua,MODIS,73,6.03,301,17,1.7,D,0
30.1506,74.8314,321.1,1.2,1.1,11-11-2020,830,Aqua,MODIS,73,6.03,301.8,14.5,1.45,D,0
