latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,FRP MW,daynight,type
30.6765,74.6213,315.1,1.2,1.1,24-10-2019,830,Aqua,MODIS,59,6.03,301.6,8.1,0.81,D,0
30.7703,75.9747,311.7,1.5,1.2,24-10-2019,830,Aqua,MODIS,59,6.03,297.3,9.2,0.92,D,0
30.1346,75.4749,315.9,1.3,1.1,24-10-2019,830,Aqua,MODIS,59,6.03,299.9,11,1.1,D,0
30.1615,76.3386,313.6,1.5,1.2,24-10-2019,830,Aqua,MODIS,59,6.03,299.9,8.7,0.87,D,0
29.8881,75.9028,315.9,1.4,1.2,24-10-2019,830,Aqua,MODIS,59,6.03,300.1,11.1,1.11,D,0
29.7324,75.7638,315.6,1.4,1.2,24-10-2019,830,Aqua,MODIS,59,6.03,301.2,9.1,0.91,D,0
29.6369,75.2921,316.9,1.3,1.1,24-10-2019,830,Aqua,MODIS,59,6.03,303.1,9.6,0.96,D,0
30.2854,73.3817,316.2,1.1,1,24-10-2019,830,Aqua,MODIS,59,6.03,303.8,6.7,0.67,D,0
30.4888,75.7571,313,1.4,1.2,24-10-2019,830,Aqua,MODIS,59,6.03,298.6,9.9,0.99,D,0
30.2507,74.6436,316.4,1.2,1.1,24-10-2019,830,Aqua,MODIS,59,6.03,301.8,8.7,0.87,D,0
29.9049,76.519,311.6,1.4,1.2,25-10-2019,600,Terra,MODIS,59,6.03,298.9,7.3,0.73,D,0
28.9248,79.8122,313,1.8,1.3,25-10-2019,734,Aqua,MODIS,59,6.03,296,13.9,1.39,D,0
31.3521,75.101,311.3,3.2,1.7,25-10-2019,735,Aqua,MODIS,59,6.03,299,22.6,2.26,D,0
30.3068,75.9261,313.7,1,1,26-10-2019,817,Aqua,MODIS,59,6.03,299.8,5.9,0.59,D,0
30.2703,75.7909,313.9,1,1,26-10-2019,817,Aqua,MODIS,59,6.03,300.9,5.8,0.58,D,0
29.9983,74.4893,316.2,1,1,26-10-2019,817,Aqua,MODIS,59,6.03,301.2,7.8,0.78,D,0
30.0387,75.437,325.6,1,1,26-10-2019,817,Aqua,MODIS,59,6.03,303.1,15.2,1.52,D,0
30.2072,77.2181,311.9,1.1,1.1,26-10-2019,817,Aqua,MODIS,59,6.03,299.2,6.2,0.62,D,0
29.9644,75.5629,315.5,1,1,26-10-2019,817,Aqua,MODIS,59,6.03,301,7.1,0.71,D,0
29.9789,76.0855,314.7,1,1,26-10-2019,817,Aqua,MODIS,59,6.03,300.7,7.1,0.71,D,0
29.9673,76.5488,315.9,1.1,1,26-10-2019,817,Aqua,MODIS,59,6.03,301.5,7,0.7,D,0
29.8228,75.7399,319.7,1,1,26-10-2019,817,Aqua,MODIS,59,6.03,301.1,9,0.9,D,0
29.6044,74.3803,317.8,1,1,26-10-2019,817,Aqua,MODIS,59,6.03,299.7,10.3,1.03,D,0
29.838,76.0615,314.7,1,1,26-10-2019,817,Aqua,MODIS,59,6.03,300.5,7,0.7,D,0
29.6874,75.696,314.7,1,1,26-10-2019,817,Aqua,MODIS,59,6.03,301.9,5.9,0.59,D,0
29.6591,75.6854,314.5,1,1,26-10-2019,817,Aqua,MODIS,59,6.03,302,6,0.6,D,0
29.6657,75.8018,315.2,1,1,26-10-2019,817,Aqua,MODIS,59,6.03,301.8,5.9,0.59,D,0
29.6515,76.183,313.9,1,1,26-10-2019,817,Aqua,MODIS,59,6.03,302.1,6.2,0.62,D,0
29.7226,76.791,313,1.1,1,26-10-2019,817,Aqua,MODIS,59,6.03,300.1,6.3,0.63,D,0
29.6033,76.1652,314.5,1,1,26-10-2019,817,Aqua,MODIS,59,6.03,300.6,6.8,0.68,D,0
30.3367,75.664,314,1,1,26-10-2019,817,Aqua,MODIS,59,6.03,300.2,6.1,0.61,D,0
31.342,74.6091,315,1,1,26-10-2019,818,Aqua,MODIS,59,6.03,300.5,6.2,0.62,D,0
31.3152,74.6783,317.2,1,1,26-10-2019,818,Aqua,MODIS,59,6.03,302.8,7.1,0.71,D,0
31.3147,75.1466,314.6,1,1,26-10-2019,818,Aqua,MODIS,59,6.03,301.8,5.8,0.58,D,0
30.6429,74.5542,315.9,1,1,26-10-2019,818,Aqua,MODIS,59,6.03,302.2,6.3,0.63,D,0
30.6384,74.5867,317.2,1,1,26-10-2019,818,Aqua,MODIS,59,6.03,301.5,7.3,0.73,D,0
30.7208,75.375,313.5,1,1,26-10-2019,818,Aqua,MODIS,59,6.03,299.7,6.4,0.64,D,0
30.675,75.5129,313.1,1,1,26-10-2019,818,Aqua,MODIS,59,6.03,299.8,6.7,0.67,D,0
29.8946,71.6672,315.9,1.2,1.1,26-10-2019,818,Aqua,MODIS,59,6.03,302.2,8,0.8,D,0
30.2728,74.8663,314.8,1,1,26-10-2019,818,Aqua,MODIS,59,6.03,300.2,6.5,0.65,D,0
32.2558,73.8467,313.7,1,1,26-10-2019,818,Aqua,MODIS,59,6.03,300.5,6.4,0.64,D,0
32.1264,75.3661,314.1,1,1,26-10-2019,818,Aqua,MODIS,59,6.03,301.2,5.8,0.58,D,0
31.2404,75.3395,314.1,1,1,26-10-2019,818,Aqua,MODIS,59,6.03,301.3,4.9,0.49,D,0
30.9452,74.6676,322.9,1,1,26-10-2019,818,Aqua,MODIS,59,6.03,302.5,11.2,1.12,D,0
30.9376,74.7434,315.5,1,1,26-10-2019,818,Aqua,MODIS,59,6.03,302.4,6.2,0.62,D,0
31.087,76.1275,311.6,1.1,1,26-10-2019,818,Aqua,MODIS,59,6.03,299.7,4.9,0.49,D,0
30.428,72.2784,315.5,1.1,1,26-10-2019,818,Aqua,MODIS,59,6.03,300.3,7.6,0.76,D,0
30.5971,73.7293,315.5,1,1,26-10-2019,818,Aqua,MODIS,59,6.03,303.7,6.2,0.62,D,0
30.9198,76.3281,313.2,1.1,1,26-10-2019,818,Aqua,MODIS,59,6.03,299.3,6.2,0.62,D,0
31.5104,75.0975,313.7,1,1,26-10-2019,818,Aqua,MODIS,59,6.03,301.6,5,0.5,D,0
31.2637,73.5618,315.5,1,1,26-10-2019,818,Aqua,MODIS,59,6.03,301.3,7.3,0.73,D,0
34.1466,74.7262,305.6,1,1,26-10-2019,819,Aqua,MODIS,59,6.03,293.3,4.5,0.45,D,0
14.8804,100.237,314.5,1.4,1.2,27-10-2019,413,Terra,MODIS,59,6.03,297.8,9.1,0.91,D,0
31.28,74.8852,316.3,1,1,27-10-2019,547,Terra,MODIS,59,6.03,301.5,6.6,0.66,D,0
31.0063,75.4391,313.5,1,1,27-10-2019,547,Terra,MODIS,59,6.03,301.3,5.2,0.52,D,0
32.0531,73.5329,313.2,1.1,1,27-10-2019,547,Terra,MODIS,59,6.03,299.5,7.6,0.76,D,0
30.1573,74.8758,313.9,1,1,27-10-2019,548,Terra,MODIS,59,6.03,300.9,6.2,0.62,D,0
30.9139,71.9349,315.7,2.6,1.5,27-10-2019,901,Aqua,MODIS,59,6.03,298.3,30.4,3.04,D,0
29.6087,75.2454,316.6,1.1,1.1,28-10-2019,805,Aqua,MODIS,59,6.03,303,8.9,0.89,D,0
29.7838,76.6512,314,1,1,28-10-2019,805,Aqua,MODIS,59,6.03,302.2,6.8,0.68,D,0
30.3302,76.7251,313.8,1,1,28-10-2019,805,Aqua,MODIS,59,6.03,301.5,5.6,0.56,D,0
30.2971,76.9348,313.2,1,1,28-10-2019,805,Aqua,MODIS,59,6.03,301.6,5,0.5,D,0
30.1719,76.2866,315.8,1,1,28-10-2019,805,Aqua,MODIS,59,6.03,301.8,6.4,0.64,D,0
31.121,74.9284,323.9,1.1,1.1,28-10-2019,805,Aqua,MODIS,59,6.03,300.1,16.2,1.62,D,0
31.0416,74.5672,317.8,1.2,1.1,28-10-2019,805,Aqua,MODIS,59,6.03,301.4,10.8,1.08,D,0
31.1723,75.4225,314.1,1.1,1,28-10-2019,805,Aqua,MODIS,59,6.03,302.1,5.7,0.57,D,0
31.0462,74.9746,315.3,1.1,1.1,28-10-2019,805,Aqua,MODIS,59,6.03,300.2,7.8,0.78,D,0
31.0425,75.0114,322.6,1.1,1.1,28-10-2019,805,Aqua,MODIS,59,6.03,300.2,14.3,1.43,D,0
31.0592,75.2323,315.9,1.1,1,28-10-2019,805,Aqua,MODIS,59,6.03,302.1,7.1,0.71,D,0
30.8909,75.9822,312.8,1,1,28-10-2019,805,Aqua,MODIS,59,6.03,300,6,0.6,D,0
30.6467,74.7978,314.8,1.2,1.1,28-10-2019,805,Aqua,MODIS,59,6.03,302.6,7.2,0.72,D,0
30.7758,75.596,313.5,1.1,1,28-10-2019,805,Aqua,MODIS,59,6.03,301.1,6.4,0.64,D,0
30.8506,76.195,312.1,1,1,28-10-2019,805,Aqua,MODIS,59,6.03,300.3,4.9,0.49,D,0
30.5125,76.0366,315.8,1,1,28-10-2019,805,Aqua,MODIS,59,6.03,301.7,7,0.7,D,0
30.1846,74.3723,316,1.2,1.1,28-10-2019,805,Aqua,MODIS,59,6.03,301.8,8.8,0.88,D,0
30.3754,75.9943,315.6,1.1,1,28-10-2019,805,Aqua,MODIS,59,6.03,301.4,6.9,0.69,D,0
30.3003,75.638,316.3,1.1,1,28-10-2019,805,Aqua,MODIS,59,6.03,302.1,7.7,0.77,D,0
30.3712,76.3207,320.9,1,1,28-10-2019,805,Aqua,MODIS,59,6.03,301.7,10.4,1.04,D,0
30.1919,75.2365,317,1.1,1.1,28-10-2019,805,Aqua,MODIS,59,6.03,301.5,9.3,0.93,D,0
29.9763,75.6287,324.8,1.1,1,28-10-2019,805,Aqua,MODIS,59,6.03,304,14.5,1.45,D,0
30.4107,74.7891,315.1,1.2,1.1,28-10-2019,805,Aqua,MODIS,59,6.03,302.5,7.7,0.77,D,0
29.9247,75.8842,316.6,1.1,1,28-10-2019,805,Aqua,MODIS,59,6.03,302.6,6.6,0.66,D,0
29.8058,75.4974,317,1.1,1,28-10-2019,805,Aqua,MODIS,59,6.03,302.5,8.1,0.81,D,0
29.8304,75.7683,320.7,1.1,1,28-10-2019,805,Aqua,MODIS,59,6.03,302.8,9.6,0.96,D,0
31.6703,75.1248,312.5,1.1,1,28-10-2019,806,Aqua,MODIS,59,6.03,300.3,6.2,0.62,D,0
31.2461,74.6817,319.4,1.1,1.1,28-10-2019,806,Aqua,MODIS,59,6.03,299.9,11,1.1,D,0
31.2829,74.904,317,1.1,1.1,28-10-2019,806,Aqua,MODIS,59,6.03,301.2,8.5,0.85,D,0
31.2548,74.9994,320.2,1.1,1.1,28-10-2019,806,Aqua,MODIS,59,6.03,300.5,11.8,1.18,D,0
31.47,75.1872,313.2,1.1,1,28-10-2019,806,Aqua,MODIS,59,6.03,301.6,6.1,0.61,D,0
31.9169,75.5079,316.6,1.1,1,28-10-2019,806,Aqua,MODIS,59,6.03,301.8,8,0.8,D,0
31.8245,74.8171,313.1,1.1,1.1,28-10-2019,806,Aqua,MODIS,59,6.03,300.1,7,0.7,D,0
31.9267,74.9305,313.8,1.1,1,28-10-2019,806,Aqua,MODIS,59,6.03,300,6.2,0.62,D,0
33.2603,71.8807,314.6,1.5,1.2,28-10-2019,806,Aqua,MODIS,59,6.03,302.1,7.3,0.73,D,0
23.7547,85.8619,304.1,1.1,1,28-10-2019,2012,Aqua,MODIS,59,6.03,292.5,6.5,0.65,N,0
16.8647,96.5756,320.1,1.3,1.1,29-10-2019,400,Terra,MODIS,59,6.03,299.7,9.9,0.99,D,0
30.6127,75.3548,312,2.7,1.6,29-10-2019,848,Aqua,MODIS,59,6.03,298.6,20.8,2.08,D,0
30.5272,75.4277,311.8,2.7,1.6,29-10-2019,848,Aqua,MODIS,59,6.03,297.9,22.4,2.24,D,0
30.7074,75.4255,312,2.7,1.6,29-10-2019,848,Aqua,MODIS,59,6.03,298.1,22.2,2.22,D,0
23.7522,85.8595,304.2,1,1,29-10-2019,1633,Terra,MODIS,59,6.03,294,5.1,0.51,N,2
30.5931,74.4825,314.5,1.8,1.3,30-10-2019,753,Aqua,MODIS,59,6.03,301.7,11.9,1.19,D,0
30.6164,75.0182,313.7,1.7,1.3,30-10-2019,753,Aqua,MODIS,59,6.03,301.4,11.9,1.19,D,0
30.4248,74.9903,316.9,1.7,1.3,30-10-2019,753,Aqua,MODIS,59,6.03,302.2,13.9,1.39,D,0
30.6208,76.1945,312.3,1.4,1.2,30-10-2019,753,Aqua,MODIS,59,6.03,298.4,7.9,0.79,D,0
30.1631,74.6624,319.2,1.8,1.3,30-10-2019,753,Aqua,MODIS,59,6.03,302.7,19.1,1.91,D,0
29.9953,74.931,317.5,1.7,1.3,30-10-2019,753,Aqua,MODIS,59,6.03,301.3,16.2,1.62,D,0
30.0999,75.9344,315,1.5,1.2,30-10-2019,753,Aqua,MODIS,59,6.03,299.9,11.7,1.17,D,0
31.1863,75.5819,312.4,1.8,1.3,31-10-2019,836,Aqua,MODIS,59,6.03,299.2,10.7,1.07,D,0
30.3293,70.6777,318,1,1,31-10-2019,836,Aqua,MODIS,59,6.03,304.8,6.3,0.63,D,0
30.7518,74.5634,314.8,1.5,1.2,31-10-2019,836,Aqua,MODIS,59,6.03,299.6,11.6,1.16,D,0
30.7576,74.7208,314.4,1.5,1.2,31-10-2019,836,Aqua,MODIS,59,6.03,301.8,10,1,D,0
30.4834,72.9352,316.8,1.2,1.1,31-10-2019,836,Aqua,MODIS,59,6.03,302.9,7.6,0.76,D,0
30.6117,74.4204,315.1,1.5,1.2,31-10-2019,836,Aqua,MODIS,59,6.03,299.9,11.8,1.18,D,0
30.286,75.8803,319.9,1.8,1.3,31-10-2019,836,Aqua,MODIS,59,6.03,299.8,20.7,2.07,D,0
30.2536,76.4536,313.3,1.9,1.4,31-10-2019,836,Aqua,MODIS,59,6.03,299.4,13.2,1.32,D,0
30.8007,73.8285,315.7,1.3,1.2,31-10-2019,836,Aqua,MODIS,59,6.03,301.6,9.9,0.99,D,0
30.0449,75.1964,317.5,1.6,1.2,31-10-2019,836,Aqua,MODIS,59,6.03,300.3,15.4,1.54,D,0
29.9174,75.9833,323.2,1.8,1.3,31-10-2019,836,Aqua,MODIS,59,6.03,300.3,28.4,2.84,D,0
29.8509,75.9989,314.5,1.8,1.3,31-10-2019,836,Aqua,MODIS,59,6.03,299.4,14.1,1.41,D,0
29.8799,76.7307,312.8,2,1.4,31-10-2019,836,Aqua,MODIS,59,6.03,298.8,16.4,1.64,D,0
29.678,75.6189,315.2,1.7,1.3,31-10-2019,836,Aqua,MODIS,59,6.03,299.8,13.8,1.38,D,0
32.0354,73.6037,312.2,1.4,1.2,31-10-2019,836,Aqua,MODIS,59,6.03,299.3,8,0.8,D,0
31.9095,74.113,311.2,1.4,1.2,31-10-2019,836,Aqua,MODIS,59,6.03,299.1,7.4,0.74,D,0
31.2732,74.5302,313.2,1.5,1.2,31-10-2019,836,Aqua,MODIS,59,6.03,300.8,9.5,0.95,D,0
30.8199,70.9005,318.1,1,1,31-10-2019,836,Aqua,MODIS,59,6.03,302.1,8.3,0.83,D,0
20.8624,84.9919,316,1,1,01-11-2019,738,Aqua,MODIS,59,6.03,301.4,7.4,0.74,D,2
27.8002,77.4508,316.7,2.1,1.4,01-11-2019,740,Aqua,MODIS,59,6.03,304.1,18.3,1.83,D,0
22.0673,88.1183,314.2,1.8,1.3,02-11-2019,512,Terra,MODIS,59,6.03,298.7,14.8,1.48,D,2
17.4414,100.1591,315.2,1,1,02-11-2019,641,Aqua,MODIS,59,6.03,296.3,6.1,0.61,D,0
23.5041,100.3795,308.5,1,1,02-11-2019,643,Aqua,MODIS,59,6.03,295.5,4.8,0.48,D,0
25.5621,96.6494,309.3,1.1,1.1,02-11-2019,644,Aqua,MODIS,59,6.03,298.9,4.8,0.48,D,0
36.0818,102.2769,306.7,1.7,1.3,02-11-2019,646,Aqua,MODIS,59,6.03,288.5,14.9,1.49,D,0
25.25,76.1178,326.2,1.1,1,02-11-2019,822,Aqua,MODIS,59,6.03,303,14,1.4,D,0
26.501,78.4306,319.8,1.5,1.2,02-11-2019,822,Aqua,MODIS,59,6.03,301.7,14.9,1.49,D,0
27.9526,96.6425,304.3,1,1,03-11-2019,415,Terra,MODIS,59,6.03,291.3,5.6,0.56,D,0
31.1976,74.7039,314.1,1,1,03-11-2019,553,Terra,MODIS,59,6.03,298.5,5.2,0.52,D,0
30.2394,73.4492,317.2,1.7,1.3,21-10-2019,759,Aqua,MODIS,58,6.03,302.9,13,1.3,D,0
31.1037,75.3617,313.4,1.3,1.1,21-10-2019,759,Aqua,MODIS,58,6.03,301.8,7.4,0.74,D,0
29.8124,75.8799,317.3,1.2,1.1,21-10-2019,759,Aqua,MODIS,58,6.03,302.4,11.3,1.13,D,0
29.1802,79.0436,311.4,1,1,21-10-2019,759,Aqua,MODIS,58,6.03,301.1,4.2,0.42,D,0
31.5405,74.7884,313.3,1.3,1.1,21-10-2019,800,Aqua,MODIS,58,6.03,300.4,9,0.9,D,0
13.9172,100.7558,318.8,1,1,22-10-2019,355,Terra,MODIS,58,6.03,301.6,6.2,0.62,D,0
20.9595,85.1785,311.3,3.9,1.8,22-10-2019,701,Aqua,MODIS,58,6.03,293.5,40.7,4.07,D,2
31.3112,74.8201,314.5,2,1.4,22-10-2019,842,Aqua,MODIS,58,6.03,301.5,15.2,1.52,D,0
17.332,96.5724,313.8,1.9,1.4,23-10-2019,437,Terra,MODIS,58,6.03,297.7,12.6,1.26,D,0
30.6294,73.7071,314,1.4,1.2,23-10-2019,612,Terra,MODIS,58,6.03,300.6,9.5,0.95,D,0
30.4296,74.9547,312.9,1.7,1.3,23-10-2019,612,Terra,MODIS,58,6.03,299.4,12.8,1.28,D,0
30.078,76.6825,315.2,1.7,1.3,23-10-2019,747,Aqua,MODIS,58,6.03,301.6,12.5,1.25,D,0
30.0611,76.5842,313.7,1.7,1.3,23-10-2019,747,Aqua,MODIS,58,6.03,302.7,10.8,1.08,D,0
31.8517,75.3035,312.7,1.9,1.3,23-10-2019,747,Aqua,MODIS,58,6.03,299.1,11.9,1.19,D,0
30.606,75.3895,311.3,2,1.4,23-10-2019,747,Aqua,MODIS,58,6.03,299.7,12.7,1.27,D,0
28.8817,79.9036,312,2.5,1.5,24-10-2019,829,Aqua,MODIS,58,6.03,298.6,16.3,1.63,D,0
31.1465,75.0931,324.4,1.3,1.1,24-10-2019,830,Aqua,MODIS,58,6.03,301.1,21,2.1,D,0
31.0505,75.894,312.1,1.5,1.2,24-10-2019,830,Aqua,MODIS,58,6.03,300,7.6,0.76,D,0
30.8727,74.3983,328.7,1.2,1.1,24-10-2019,830,Aqua,MODIS,58,6.03,300.7,21.8,2.18,D,0
30.7844,75.1928,313.6,1.3,1.1,24-10-2019,830,Aqua,MODIS,58,6.03,298.5,8.3,0.83,D,0
30.1933,76.2032,313.2,1.5,1.2,24-10-2019,830,Aqua,MODIS,58,6.03,299.7,9.1,0.91,D,0
30.1716,76.4326,314.4,1.5,1.2,24-10-2019,830,Aqua,MODIS,58,6.03,300.1,9.6,0.96,D,0
29.9229,76.4321,316.8,1.5,1.2,24-10-2019,830,Aqua,MODIS,58,6.03,301.3,11.3,1.13,D,0
29.8788,76.1656,316.9,1.5,1.2,24-10-2019,830,Aqua,MODIS,58,6.03,301,11.6,1.16,D,0
34.189,74.5854,304,2.9,1.6,25-10-2019,736,Aqua,MODIS,58,6.03,291.9,20.1,2.01,D,0
30.3537,76.4292,312.5,1.1,1,26-10-2019,817,Aqua,MODIS,58,6.03,299.8,5.4,0.54,D,2
30.0718,74.4275,315.2,1,1,26-10-2019,817,Aqua,MODIS,58,6.03,300,6.7,0.67,D,0
30.1147,75.1828,315.1,1,1,26-10-2019,817,Aqua,MODIS,58,6.03,300.7,6.9,0.69,D,0
30.1904,75.8761,315.2,1,1,26-10-2019,817,Aqua,MODIS,58,6.03,300.4,7,0.7,D,0
30.1205,75.7005,314.4,1,1,26-10-2019,817,Aqua,MODIS,58,6.03,300.2,6.9,0.69,D,0
30.2012,77.3281,311.7,1.2,1.1,26-10-2019,817,Aqua,MODIS,58,6.03,298.3,5.3,0.53,D,0
29.7361,75.7835,314.1,1,1,26-10-2019,817,Aqua,MODIS,58,6.03,302.3,5.9,0.59,D,0
29.631,75.8188,314.1,1,1,26-10-2019,817,Aqua,MODIS,58,6.03,300.9,6.4,0.64,D,0
29.6263,76.705,313,1.1,1,26-10-2019,817,Aqua,MODIS,58,6.03,301.8,5.8,0.58,D,0
29.6698,77.0538,312.2,1.1,1.1,26-10-2019,817,Aqua,MODIS,58,6.03,300.5,5.4,0.54,D,0
29.4767,76.5297,314.8,1.1,1,26-10-2019,817,Aqua,MODIS,58,6.03,301.1,6.8,0.68,D,0
28.951,79.7954,316.5,1.5,1.2,26-10-2019,817,Aqua,MODIS,58,6.03,295.3,14,1.4,D,0
27.7748,77.4203,318.4,1.1,1.1,26-10-2019,817,Aqua,MODIS,58,6.03,302.5,8.9,0.89,D,0
30.355,75.8017,313.5,1,1,26-10-2019,817,Aqua,MODIS,58,6.03,299.1,5.8,0.58,D,0
31.3228,75.005,327.3,1,1,26-10-2019,818,Aqua,MODIS,58,6.03,301.1,16.1,1.61,D,0
30.6415,74.5439,316.7,1,1,26-10-2019,818,Aqua,MODIS,58,6.03,301.9,7.1,0.71,D,0
30.3176,74.4729,314.4,1,1,26-10-2019,818,Aqua,MODIS,58,6.03,300.9,6.6,0.66,D,0
32.0076,75.3673,312.5,1,1,26-10-2019,818,Aqua,MODIS,58,6.03,300.5,4,0.4,D,0
31.9019,75.3384,317.3,1,1,26-10-2019,818,Aqua,MODIS,58,6.03,303.7,7.2,0.72,D,0
31.8088,75.6052,317.1,1,1,26-10-2019,818,Aqua,MODIS,58,6.03,300.7,8.3,0.83,D,0
30.9159,76.0174,311.3,1.1,1,26-10-2019,818,Aqua,MODIS,58,6.03,300.2,5.1,0.51,D,0
30.9077,76.3074,312.1,1.1,1,26-10-2019,818,Aqua,MODIS,58,6.03,299.3,5.1,0.51,D,0
31.5502,74.0701,314.8,1,1,26-10-2019,818,Aqua,MODIS,58,6.03,300.3,7.5,0.75,D,0
31.4814,75.2223,316,1,1,26-10-2019,818,Aqua,MODIS,58,6.03,302,6.4,0.64,D,0
30.7472,73.5414,313.5,1.1,1,27-10-2019,547,Terra,MODIS,58,6.03,301.5,4.7,0.47,D,0
30.5474,76.036,312.6,1,1,27-10-2019,547,Terra,MODIS,58,6.03,299.8,5.8,0.58,D,0
30.7767,74.86,313.2,1,1,27-10-2019,547,Terra,MODIS,58,6.03,300,6.1,0.61,D,0
30.9187,74.8991,313.3,1,1,27-10-2019,547,Terra,MODIS,58,6.03,301.1,5.4,0.54,D,0
29.7613,77.0332,312,1.1,1,27-10-2019,548,Terra,MODIS,58,6.03,300.5,5.3,0.53,D,0
30.3806,70.7065,315.2,2.1,1.4,27-10-2019,901,Aqua,MODIS,58,6.03,301.6,16.7,1.67,D,0
30.1449,75.4646,316.5,1.1,1,28-10-2019,805,Aqua,MODIS,58,6.03,302.3,8.1,0.81,D,0
30.1162,75.6439,317.6,1.1,1,28-10-2019,805,Aqua,MODIS,58,6.03,302.4,8.6,0.86,D,0
30.1215,75.6771,316.2,1.1,1,28-10-2019,805,Aqua,MODIS,58,6.03,302.2,7.8,0.78,D,0
29.7755,77.213,312.3,1,1,28-10-2019,805,Aqua,MODIS,58,6.03,300.8,5.7,0.57,D,0
31.1749,75.2011,318,1.1,1,28-10-2019,805,Aqua,MODIS,58,6.03,303.3,7.8,0.78,D,0
31.0506,74.7381,315,1.1,1.1,28-10-2019,805,Aqua,MODIS,58,6.03,301.3,7.2,0.72,D,0
31.0443,74.9631,314.8,1.1,1.1,28-10-2019,805,Aqua,MODIS,58,6.03,300.1,7.7,0.77,D,0
31.1416,75.629,313.2,1.1,1,28-10-2019,805,Aqua,MODIS,58,6.03,300.7,5.7,0.57,D,0
30.9046,74.5607,315.1,1.2,1.1,28-10-2019,805,Aqua,MODIS,58,6.03,301.5,6.9,0.69,D,0
31.0657,75.6181,314.1,1.1,1,28-10-2019,805,Aqua,MODIS,58,6.03,300.1,6.3,0.63,D,0
30.9179,75.5644,313.9,1.1,1,28-10-2019,805,Aqua,MODIS,58,6.03,301.1,6.5,0.65,D,0
30.7204,74.6272,315.8,1.2,1.1,28-10-2019,805,Aqua,MODIS,58,6.03,301.3,8.2,0.82,D,0
30.7545,75.13,314.4,1.1,1.1,28-10-2019,805,Aqua,MODIS,58,6.03,302.7,6.7,0.67,D,0
30.6389,74.7503,316.9,1.2,1.1,28-10-2019,805,Aqua,MODIS,58,6.03,301.3,8.8,0.88,D,0
30.6792,75.8721,312.9,1.1,1,28-10-2019,805,Aqua,MODIS,58,6.03,301,6,0.6,D,0
30.2011,74.2904,315.8,1.2,1.1,28-10-2019,805,Aqua,MODIS,58,6.03,301.8,9.4,0.94,D,0
30.4112,75.6304,315,1.1,1,28-10-2019,805,Aqua,MODIS,58,6.03,301,7,0.7,D,0
30.8598,74.4704,324.1,1.2,1.1,28-10-2019,805,Aqua,MODIS,58,6.03,302,15.9,1.59,D,0
30.1995,75.6424,315.8,1.1,1,28-10-2019,805,Aqua,MODIS,58,6.03,301.1,8,0.8,D,0
29.9754,75.7432,323.4,1.1,1,28-10-2019,805,Aqua,MODIS,58,6.03,302.2,12.4,1.24,D,0
29.868,75.1352,320,1.1,1.1,28-10-2019,805,Aqua,MODIS,58,6.03,302.6,10.9,1.09,D,0
30.5744,75.4334,315.8,1.1,1,28-10-2019,805,Aqua,MODIS,58,6.03,301.9,7.5,0.75,D,0
30.4284,75.4021,315.3,1.1,1,28-10-2019,805,Aqua,MODIS,58,6.03,302.1,7.1,0.71,D,0
29.7913,75.1695,318.7,1.1,1.1,28-10-2019,805,Aqua,MODIS,58,6.03,302.8,10.7,1.07,D,0
29.9607,76.6635,313.9,1,1,28-10-2019,805,Aqua,MODIS,58,6.03,300.8,5.9,0.59,D,0
31.1705,74.8986,316.3,1.1,1.1,28-10-2019,806,Aqua,MODIS,58,6.03,299.8,8.2,0.82,D,0
31.6653,74.5302,313.2,1.2,1.1,28-10-2019,806,Aqua,MODIS,58,6.03,300.1,7.3,0.73,D,0
15.1723,100.0994,315.6,1,1,29-10-2019,400,Terra,MODIS,58,6.03,299.3,5.1,0.51,D,0
31.3052,75.2497,311.4,1.2,1.1,29-10-2019,535,Terra,MODIS,58,6.03,298.5,5.5,0.55,D,0
14.9642,76.139,315.8,1.1,1,29-10-2019,539,Terra,MODIS,58,6.03,297,7.3,0.73,D,0
30.9838,75.2587,312.8,2.7,1.6,29-10-2019,848,Aqua,MODIS,58,6.03,296.7,22.9,2.29,D,0
30.4634,72.3618,316.4,1.7,1.3,29-10-2019,848,Aqua,MODIS,58,6.03,304,12.2,1.22,D,2
30.8427,74.3935,326.2,2.3,1.5,29-10-2019,848,Aqua,MODIS,58,6.03,301.4,47.5,4.75,D,0
31.8347,74.5894,312.5,2.5,1.5,29-10-2019,849,Aqua,MODIS,58,6.03,297.1,23.3,2.33,D,0
26.1812,91.2625,312.3,1,1,30-10-2019,441,Terra,MODIS,58,6.03,299.8,6.5,0.65,D,0
30.988,74.6568,318.4,1.7,1.3,30-10-2019,753,Aqua,MODIS,58,6.03,301.6,15.6,1.56,D,0
30.7371,75.2269,312.9,1.6,1.2,30-10-2019,753,Aqua,MODIS,58,6.03,300.9,9.5,0.95,D,0
30.6815,75.4822,313,1.6,1.2,30-10-2019,753,Aqua,MODIS,58,6.03,299.8,9.6,0.96,D,0
30.3581,74.266,315.2,1.9,1.3,30-10-2019,753,Aqua,MODIS,58,6.03,300.1,17.4,1.74,D,0
30.66,76.2533,311.2,1.4,1.2,30-10-2019,753,Aqua,MODIS,58,6.03,298.6,6.8,0.68,D,0
